卡牌的ID	卡牌名称	卡牌资源	卡牌头像资源	战斗资源	初始等级	等级上限	突破次数	突破效果	品质	职业	资质	说明	操作者	所属俱乐部	出售价格	吞噬经验	等级成长	生命值	物理攻击	物理防御	魔法攻击	魔法防御	物理抗暴击	魔法抗暴击	闪避率	物理暴击	魔法暴击	格挡率	格挡值	命中率	生命值成长率	物理攻击成长率	物理防御成长率	魔法攻击成长率	魔法防御成长率	物理抗暴击成长率	魔法抗暴击成长率	闪避率成长率	物理暴击成长率	魔法暴击成长率	格挡率成长率	格挡值成长率	命中率成长率	普通攻击	技能1	技能2	技能3	技能4	普通攻击权重	技能1权重	技能2权重	技能3权重	功能4	围绕最小距离	围绕最大距离	AI配置	起身技能概率	反击技能概率	跟随	卡牌ID	BOSS
42203108	全清晰	pQTM.png	card_pQTM.png	3019	40	100	5	10	4	22	6			0	100	300	75	190080	4043	2048	3853	2172	9045	9045	250	1866	1866	0	8000	3245	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
42203109	全清晰	pQTM.png	card_pQTM.png	3019	45	100	5	10	4	22	6			0	100	300	75	281790	5375	3672	5123	3864	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
42203110	全清晰	pQTM.png	card_pQTM.png	3019	50	100	5	10	4	22	6			0	100	300	75	373320	6937	5625	6612	5891	18884	18884	250	3940	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
42203111	全清晰	pQTM.png	card_pQTM.png	3019	55	100	5	10	4	22	6			0	100	300	75	465120	8743	11207	8333	11566	27759	27759	250	4845	4845	0	8000	9341.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
42203112	全清晰	pQTM.png	card_pQTM.png	3019	60	100	5	10	4	22	6			0	100	300	75	763920	11985	15326	11421	15961	38286	38286	250	6458	6458	0	8000	12852	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
42203113	全清晰	pQTM.png	card_pQTM.png	3019	65	100	5	10	4	22	6			0	100	300	75	889650	14630	18552	13939	19344	44240	44240	250	7675	7675	0	8000	14835.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
42203114	全清晰	pQTM.png	card_pQTM.png	3019	70	100	5	10	4	22	6			0	100	300	75	1015380	17567	24188	16737	25152	52456	52456	250	8996	8996	0	8000	17575.25	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
42203115	全清晰	pQTM.png	card_pQTM.png	3019	75	100	5	10	4	22	6			0	100	300	75	1141110	21584	31062	20563	32213	62338	62338	250	10784	10784	0	8000	20870.25	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
42203116	全清晰	pQTM.png	card_pQTM.png	3019	80	100	5	10	4	22	6			0	100	300	75	1267020	26119	39352	24880	40706	73234	73234	250	12737	12737	0	8000	24503.25	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
42203117	全清晰	pQTM.png	card_pQTM.png	3019	85	100	5	10	4	22	6			0	100	300	75	1392840	30268	49259	28831	50830	84158	84158	250	14424	14424	0	8000	28145.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
42203118	全清晰	pQTM.png	card_pQTM.png	3019	90	100	5	10	4	22	6			0	100	300	75	1518480	35816	61513	34113	63315	97558	97558	250	16675	16675	0	8000	32613.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
42203119	全清晰	pQTM.png	card_pQTM.png	3019	95	100	5	10	4	22	6			0	100	300	75	1644390	40853	76399	38907	78449	111348	111348	250	18597	18597	0	8000	37211	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
42203120	全清晰	pQTM.png	card_pQTM.png	3019	100	100	5	10	4	22	6			0	100	300	75	1770210	46325	93715	44115	96027	126242	126242	250	20622	20622	0	8000	42178.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	40230022	6:30231001:1	15:30232001:2	25:30233001:3	0	100	100	200	300	0	500	600	30192	0	0	500	42203	1
52302001	万物绝	oSLM.png	card_oSLM.png	3018	5	100	5	10	5	23	12			0	100	600	150	3150	0	62	108	63	3	3	250	0	13	0	8000	114	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302002	万物绝	oSLM.png	card_oSLM.png	3018	10	100	5	10	5	23	12			0	100	600	150	6480	0	109	225	112	284	284	250	0	41	0	8000	215.25	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302003	万物绝	oSLM.png	card_oSLM.png	3018	15	100	5	10	5	23	12			0	100	600	150	14940	0	181	433	190	711	711	250	0	102	0	8000	408.65625	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302004	万物绝	oSLM.png	card_oSLM.png	3018	20	100	5	10	5	23	12			0	100	600	150	25020	0	262	730	280	1172	1172	250	0	197	0	8000	721.15625	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302005	万物绝	oSLM.png	card_oSLM.png	3018	25	100	5	10	5	23	12			0	100	600	150	36810	0	456	1087	487	1794	1794	250	0	357	0	8000	1060.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302006	万物绝	oSLM.png	card_oSLM.png	3018	30	100	5	10	5	23	12			0	100	600	150	57240	0	735	1635	785	3574	3574	250	0	648	0	8000	1585	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302007	万物绝	oSLM.png	card_oSLM.png	3018	35	100	5	10	5	23	12			0	100	600	150	121410	0	914	2168	1028	5666	5666	250	0	1061	0	8000	2258.75	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302008	万物绝	oSLM.png	card_oSLM.png	3018	40	100	5	10	5	23	12			0	100	600	150	190080	0	1242	3094	1428	9045	9045	250	0	1866	0	8000	3245	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302009	万物绝	oSLM.png	card_oSLM.png	3018	45	100	5	10	5	23	12			0	100	600	150	281790	0	2422	4115	2710	13851	13851	250	0	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302010	万物绝	oSLM.png	card_oSLM.png	3018	50	100	5	10	5	23	12			0	100	600	150	373320	0	3897	5311	4296	18884	18884	250	0	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302011	万物绝	oSLM.png	card_oSLM.png	3018	55	100	5	10	5	23	12			0	100	600	150	465120	0	8874	6692	9412	27759	27759	250	0	4845	0	8000	9341.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302012	万物绝	oSLM.png	card_oSLM.png	3018	60	100	5	10	5	23	12			0	100	600	150	763920	0	11200	9165	12152	38286	38286	250	0	6458	0	8000	12852	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302013	万物绝	oSLM.png	card_oSLM.png	3018	65	100	5	10	5	23	12			0	100	600	150	889650	0	13403	11179	14592	44240	44240	250	0	7675	0	8000	14835.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302014	万物绝	oSLM.png	card_oSLM.png	3018	70	100	5	10	5	23	12			0	100	600	150	1015380	0	17920	13418	19367	52456	52456	250	0	8996	0	8000	17575.25	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302015	万物绝	oSLM.png	card_oSLM.png	3018	75	100	5	10	5	23	12			0	100	600	150	1141110	0	23578	16477	25305	62338	62338	250	0	10784	0	8000	20870.25	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302016	万物绝	oSLM.png	card_oSLM.png	3018	80	100	5	10	5	23	12			0	100	600	150	1267020	0	30553	19928	32584	73234	73234	250	0	12737	0	8000	24503.25	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302017	万物绝	oSLM.png	card_oSLM.png	3018	85	100	5	10	5	23	12			0	100	600	150	1392840	0	39049	23083	41405	84158	84158	250	0	14424	0	8000	28145.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302018	万物绝	oSLM.png	card_oSLM.png	3018	90	100	5	10	5	23	12			0	100	600	150	1518480	0	49796	27299	52500	97558	97558	250	0	16675	0	8000	32613.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302019	万物绝	oSLM.png	card_oSLM.png	3018	95	100	5	10	5	23	12			0	100	600	150	1644390	0	63077	31123	66151	111348	111348	250	0	18597	0	8000	37211	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302020	万物绝	oSLM.png	card_oSLM.png	3018	100	100	5	10	5	23	12			0	100	600	150	1770210	0	78690	35272	82158	126242	126242	250	0	20622	0	8000	42178.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	0
52302101	万物绝	oSLM.png	card_oSLM.png	3018	5	100	5	10	5	23	12			0	100	600	150	3150	0	68	136	69	3	3	250	0	13	0	8000	114	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302102	万物绝	oSLM.png	card_oSLM.png	3018	10	100	5	10	5	23	12			0	100	600	150	6480	0	121	287	123	284	284	250	0	41	0	8000	215.25	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302103	万物绝	oSLM.png	card_oSLM.png	3018	15	100	5	10	5	23	12			0	100	600	150	14940	0	219	555	224	711	711	250	0	102	0	8000	408.65625	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302104	万物绝	oSLM.png	card_oSLM.png	3018	20	100	5	10	5	23	12			0	100	600	150	25020	0	340	914	351	1172	1172	250	0	197	0	8000	721.15625	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302105	万物绝	oSLM.png	card_oSLM.png	3018	25	100	5	10	5	23	12			0	100	600	150	36810	0	591	1359	612	1794	1794	250	0	357	0	8000	1060.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302106	万物绝	oSLM.png	card_oSLM.png	3018	30	100	5	10	5	23	12			0	100	600	150	57240	0	955	2039	989	3574	3574	250	0	648	0	8000	1585	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302107	万物绝	oSLM.png	card_oSLM.png	3018	35	100	5	10	5	23	12			0	100	600	150	121410	0	1406	2700	1482	5666	5666	250	0	1061	0	8000	2258.75	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302108	万物绝	oSLM.png	card_oSLM.png	3018	40	100	5	10	5	23	12			0	100	600	150	190080	0	2048	3853	2172	9045	9045	250	0	1866	0	8000	3245	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302109	万物绝	oSLM.png	card_oSLM.png	3018	45	100	5	10	5	23	12			0	100	600	150	281790	0	3672	5123	3864	13851	13851	250	0	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302110	万物绝	oSLM.png	card_oSLM.png	3018	50	100	5	10	5	23	12			0	100	600	150	373320	0	5625	6612	5891	18884	18884	250	0	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302111	万物绝	oSLM.png	card_oSLM.png	3018	55	100	5	10	5	23	12			0	100	600	150	465120	0	11207	8333	11566	27759	27759	250	0	4845	0	8000	9341.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302112	万物绝	oSLM.png	card_oSLM.png	3018	60	100	5	10	5	23	12			0	100	600	150	763920	0	15326	11421	15961	38286	38286	250	0	6458	0	8000	12852	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302113	万物绝	oSLM.png	card_oSLM.png	3018	65	100	5	10	5	23	12			0	100	600	150	889650	0	18552	13939	19344	44240	44240	250	0	7675	0	8000	14835.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302114	万物绝	oSLM.png	card_oSLM.png	3018	70	100	5	10	5	23	12			0	100	600	150	1015380	0	24188	16737	25152	52456	52456	250	0	8996	0	8000	17575.25	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302115	万物绝	oSLM.png	card_oSLM.png	3018	75	100	5	10	5	23	12			0	100	600	150	1141110	0	31062	20563	32213	62338	62338	250	0	10784	0	8000	20870.25	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302116	万物绝	oSLM.png	card_oSLM.png	3018	80	100	5	10	5	23	12			0	100	600	150	1267020	0	39352	24880	40706	73234	73234	250	0	12737	0	8000	24503.25	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302117	万物绝	oSLM.png	card_oSLM.png	3018	85	100	5	10	5	23	12			0	100	600	150	1392840	0	49259	28831	50830	84158	84158	250	0	14424	0	8000	28145.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302118	万物绝	oSLM.png	card_oSLM.png	3018	90	100	5	10	5	23	12			0	100	600	150	1518480	0	61513	34113	63315	97558	97558	250	0	16675	0	8000	32613.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302119	万物绝	oSLM.png	card_oSLM.png	3018	95	100	5	10	5	23	12			0	100	600	150	1644390	0	76399	38907	78449	111348	111348	250	0	18597	0	8000	37211	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
52302120	万物绝	oSLM.png	card_oSLM.png	3018	100	100	5	10	5	23	12			0	100	600	150	1770210	0	93715	44115	96027	126242	126242	250	0	20622	0	8000	42178.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	40570023	1:30571001:1	1:30572001:2	1:30573001:3	0	100	100	200	300	0	100	100	30182	0	0	400	52302	1
41306001	梅米特	pHLS.png	card_pHLS.png	3021	5	100	5	10	4	13	6			0	100	600	150	3150	45	62	86	63	3	9	250	13	13	0	8000	114	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306002	梅米特	pHLS.png	card_pHLS.png	3021	10	100	5	10	4	13	6			0	100	600	150	6480	94	109	180	112	284	284	250	41	41	0	8000	215	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306003	梅米特	pHLS.png	card_pHLS.png	3021	15	100	5	10	4	13	6			0	100	600	150	14940	181	181	346	190	711	711	250	102	102	0	8000	409	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306004	梅米特	pHLS.png	card_pHLS.png	3021	20	100	5	10	4	13	6			0	100	600	150	25020	304	262	584	280	1172	1172	250	197	197	0	8000	721	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306005	梅米特	pHLS.png	card_pHLS.png	3021	25	100	5	10	4	13	6			0	100	600	150	36810	453	456	870	487	1794	1794	250	357	357	0	8000	1061	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306006	梅米特	pHLS.png	card_pHLS.png	3021	30	100	5	10	4	13	6			0	100	600	150	57240	681	735	1308	785	3574	3574	250	648	648	0	8000	1585	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306007	梅米特	pHLS.png	card_pHLS.png	3021	35	100	5	10	4	13	6			0	100	600	150	121410	903	914	1734	1028	5666	5666	250	1061	1061	0	8000	2259	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306008	梅米特	pHLS.png	card_pHLS.png	3021	40	100	5	10	4	13	6			0	100	600	150	190080	1288	1242	2475	1428	9045	9045	250	1866	1866	0	8000	3245	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306009	梅米特	pHLS.png	card_pHLS.png	3021	45	100	5	10	4	13	6			0	100	600	150	281790	1713	2422	3292	2710	13851	13851	250	2859	2859	0	8000	4735	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306010	梅米特	pHLS.png	card_pHLS.png	3021	50	100	5	10	4	13	6			0	100	600	150	373320	2211	3897	4249	4296	18884	18884	250	3940	3940	0	8000	6384	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306011	梅米特	pHLS.png	card_pHLS.png	3021	55	100	5	10	4	13	6			0	100	600	150	465120	2786	8874	5354	9412	27759	27759	250	4845	4845	0	8000	9342	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306012	梅米特	pHLS.png	card_pHLS.png	3021	60	100	5	10	4	13	6			0	100	600	150	763920	3816	11200	7332	12152	38286	38286	250	6458	6458	0	8000	12852	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306013	梅米特	pHLS.png	card_pHLS.png	3021	65	100	5	10	4	13	6			0	100	600	150	889650	4656	13403	8943	14592	44240	44240	250	7675	7675	0	8000	14836	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306014	梅米特	pHLS.png	card_pHLS.png	3021	70	100	5	10	4	13	6			0	100	600	150	1015380	5588	17920	10734	19367	52456	52456	250	8996	8996	0	8000	17575	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306015	梅米特	pHLS.png	card_pHLS.png	3021	75	100	5	10	4	13	6			0	100	600	150	1141110	6863	23578	13182	25305	62338	62338	250	10784	10784	0	8000	20870	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306016	梅米特	pHLS.png	card_pHLS.png	3021	80	100	5	10	4	13	6			0	100	600	150	1267020	8301	30553	15942	32584	73234	73234	250	12737	12737	0	8000	24503	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306017	梅米特	pHLS.png	card_pHLS.png	3021	85	100	5	10	4	13	6			0	100	600	150	1392840	9616	39049	18466	41405	84158	84158	250	14424	14424	0	8000	28146	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306018	梅米特	pHLS.png	card_pHLS.png	3021	90	100	5	10	4	13	6			0	100	600	150	1518480	11374	49796	21839	52500	97558	97558	250	16675	16675	0	8000	32613	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306019	梅米特	pHLS.png	card_pHLS.png	3021	95	100	5	10	4	13	6			0	100	600	150	1644390	12968	63077	24898	66151	111348	111348	250	18597	18597	0	8000	37211	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306020	梅米特	pHLS.png	card_pHLS.png	3021	100	100	5	10	4	13	6			0	100	600	150	1770210	14698	78690	28218	82158	126242	126242	250	20622	20622	0	8000	42179	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	0
41306101	梅米特	pHLS.png	card_pHLS.png	3021	5	100	5	10	4	13	6			0	100	600	150	3150	57	68	109	69	3	9	250	13	13	0	8000	114	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	1
41306102	梅米特	pHLS.png	card_pHLS.png	3021	10	100	5	10	4	13	6			0	100	600	150	6480	121	121	230	123	284	284	250	41	41	0	8000	215	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	1
41306103	梅米特	pHLS.png	card_pHLS.png	3021	15	100	5	10	4	13	6			0	100	600	150	14940	234	219	444	224	711	711	250	102	102	0	8000	409	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	1
41306104	梅米特	pHLS.png	card_pHLS.png	3021	20	100	5	10	4	13	6			0	100	600	150	25020	384	340	731	351	1172	1172	250	197	197	0	8000	721	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	1
41306105	梅米特	pHLS.png	card_pHLS.png	3021	25	100	5	10	4	13	6			0	100	600	150	36810	571	591	1087	612	1794	1794	250	357	357	0	8000	1061	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	1
41306106	梅米特	pHLS.png	card_pHLS.png	3021	30	100	5	10	4	13	6			0	100	600	150	57240	856	955	1631	989	3574	3574	250	648	648	0	8000	1585	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	1
41306107	梅米特	pHLS.png	card_pHLS.png	3021	35	100	5	10	4	13	6			0	100	600	150	121410	1134	1406	2160	1482	5666	5666	250	1061	1061	0	8000	2259	0	0	0	0	0	0	0	0	0	0	0	0	0	40000999	11:30181001:1	21:30182001:2	56:30183001:3	0	100	100	200	300	0	100	150	30212	0	0	500	41306	1
