道具组id	道具id	道具名称	道具数量	道具权重	需求货币类型	需求货币数量
39013	44604013	#N/A	1	0	0	254000
39013	41105013	#N/A	1	10	0	165800
39013	41205013	#N/A	1	10	0	165800
39013	41305013	#N/A	1	10	0	165800
39013	41405013	#N/A	1	10	0	165800
39013	41505013	#N/A	1	0	0	165800
39013	41605013	#N/A	1	0	0	165800
39013	42105013	#N/A	1	10	0	174600
39013	42205013	#N/A	1	10	0	174600
39013	42305013	#N/A	1	10	0	174600
39013	42405013	#N/A	1	10	0	174600
39013	42505013	#N/A	1	0	0	174600
39013	42605013	#N/A	1	0	0	174600
39013	43105013	#N/A	1	10	0	192300
39013	43205013	#N/A	1	10	0	192300
39013	43305013	#N/A	1	10	0	192300
39013	43405013	#N/A	1	10	0	192300
39013	43505013	#N/A	1	0	0	192300
39013	43605013	#N/A	1	0	0	192300
39013	44105013	#N/A	1	10	0	254000
39013	44205013	#N/A	1	10	0	254000
39013	44305013	#N/A	1	10	0	254000
39013	44405013	#N/A	1	10	0	254000
39013	44505013	#N/A	1	0	0	254000
39013	44605013	#N/A	1	0	0	254000
39014	41006114	#N/A	1	10	0	186700
39014	42006114	#N/A	1	10	0	195500
39014	43006114	#N/A	1	10	0	213200
39014	44006114	#N/A	1	10	0	274900
39014	41006514	#N/A	1	10	0	186700
39014	42006514	#N/A	1	10	0	195500
39014	43006514	#N/A	1	10	0	213200
39014	44006514	#N/A	1	10	0	274900
39014	41102014	血影狂魂胸甲	1	10	0	186700
39014	41202014	寒冰炫纹风衣	1	10	0	186700
39014	41302014	落日银光护甲	1	10	0	186700
39014	41402014	火焰双翼法袍	1	10	0	186700
39014	41502014	天雷御雪外套	1	0	0	186700
39014	41602014	无影之地马甲	1	0	0	186700
39014	42102014	#N/A	1	10	0	195500
39014	42202014	#N/A	1	10	0	195500
39014	42302014	#N/A	1	10	0	195500
39014	42402014	#N/A	1	10	0	195500
39014	42502014	#N/A	1	0	0	195500
39014	42602014	#N/A	1	0	0	195500
39014	43102014	#N/A	1	10	0	213200
39014	43202014	#N/A	1	10	0	213200
39014	43302014	#N/A	1	10	0	213200
39014	43402014	#N/A	1	10	0	213200
39014	43502014	#N/A	1	0	0	213200
39014	43602014	#N/A	1	0	0	213200
39014	44102014	#N/A	1	10	0	274900
39014	44202014	#N/A	1	10	0	274900
39014	44302014	#N/A	1	10	0	274900
39014	44402014	#N/A	1	10	0	274900
39014	44502014	#N/A	1	0	0	274900
39014	44602014	#N/A	1	0	0	274900
39014	41103014	#N/A	1	10	0	186700
39014	41203014	#N/A	1	10	0	186700
39014	41303014	#N/A	1	10	0	186700
39014	41403014	#N/A	1	10	0	186700
39014	41503014	#N/A	1	0	0	186700
39014	41603014	#N/A	1	0	0	186700
39014	42103014	#N/A	1	10	0	195500
39014	42203014	#N/A	1	10	0	195500
39014	42303014	#N/A	1	10	0	195500
39014	42403014	#N/A	1	10	0	195500
39014	42503014	#N/A	1	0	0	195500
39014	42603014	#N/A	1	0	0	195500
39014	43103014	#N/A	1	10	0	213200
39014	43203014	#N/A	1	10	0	213200
39014	43303014	#N/A	1	10	0	213200
39014	43403014	#N/A	1	10	0	213200
39014	43503014	#N/A	1	0	0	213200
39014	43603014	#N/A	1	0	0	213200
39014	44103014	#N/A	1	10	0	274900
39014	44203014	#N/A	1	10	0	274900
39014	44303014	#N/A	1	10	0	274900
39014	44403014	#N/A	1	10	0	274900
39014	44503014	#N/A	1	0	0	274900
39014	44603014	#N/A	1	0	0	274900
39014	41104014	#N/A	1	10	0	186700
39014	41204014	#N/A	1	10	0	186700
39014	41304014	#N/A	1	10	0	186700
39014	41404014	#N/A	1	10	0	186700
39014	41504014	#N/A	1	0	0	186700
39014	41604014	#N/A	1	0	0	186700
39014	42104014	#N/A	1	10	0	195500
39014	42204014	#N/A	1	10	0	195500
39014	42304014	#N/A	1	10	0	195500
39014	42404014	#N/A	1	10	0	195500
39014	42504014	#N/A	1	0	0	195500
39014	42604014	#N/A	1	0	0	195500
39014	43104014	#N/A	1	10	0	213200
39014	43204014	#N/A	1	10	0	213200
39014	43304014	#N/A	1	10	0	213200
39014	43404014	#N/A	1	10	0	213200
39014	43504014	#N/A	1	0	0	213200
39014	43604014	#N/A	1	0	0	213200
39014	44104014	#N/A	1	10	0	274900
39014	44204014	#N/A	1	10	0	274900
39014	44304014	#N/A	1	10	0	274900
39014	44404014	#N/A	1	10	0	274900
39014	44504014	#N/A	1	0	0	274900
39014	44604014	#N/A	1	0	0	274900
39014	41105014	#N/A	1	10	0	186700
39014	41205014	#N/A	1	10	0	186700
39014	41305014	#N/A	1	10	0	186700
39014	41405014	#N/A	1	10	0	186700
39014	41505014	#N/A	1	0	0	186700
39014	41605014	#N/A	1	0	0	186700
39014	42105014	#N/A	1	10	0	195500
39014	42205014	#N/A	1	10	0	195500
39014	42305014	#N/A	1	10	0	195500
39014	42405014	#N/A	1	10	0	195500
39014	42505014	#N/A	1	0	0	195500
39014	42605014	#N/A	1	0	0	195500
39014	43105014	#N/A	1	10	0	213200
39014	43205014	#N/A	1	10	0	213200
39014	43305014	#N/A	1	10	0	213200
39014	43405014	#N/A	1	10	0	213200
39014	43505014	#N/A	1	0	0	213200
39014	43605014	#N/A	1	0	0	213200
39014	44105014	#N/A	1	10	0	274900
39014	44205014	#N/A	1	10	0	274900
39014	44305014	#N/A	1	10	0	274900
39014	44405014	#N/A	1	10	0	274900
39014	44505014	#N/A	1	0	0	274900
39014	44605014	#N/A	1	0	0	274900
39015	41006115	#N/A	1	10	0	209400
39015	42006115	#N/A	1	10	0	218300
39015	43006115	#N/A	1	10	0	235900
39015	44006115	#N/A	1	10	0	297600
39015	41006515	#N/A	1	10	0	209400
39015	42006515	#N/A	1	10	0	218300
39015	43006515	#N/A	1	10	0	235900
39015	44006515	#N/A	1	10	0	297600
39015	41102015	地狱灼魂胸甲	1	10	0	209400
39015	41202015	绝境先锋马甲	1	10	0	209400
39015	41302015	圣灵斗者金甲	1	10	0	209400
39015	41402015	天域长袍	1	10	0	209400
39015	41502015	死神之舞外套	1	0	0	209400
39015	41602015	孤寂游魂皮甲	1	0	0	209400
39015	42102015	#N/A	1	10	0	218300
39015	42202015	#N/A	1	10	0	218300
39015	42302015	#N/A	1	10	0	218300
39015	42402015	#N/A	1	10	0	218300
39015	42502015	#N/A	1	0	0	218300
39015	42602015	#N/A	1	0	0	218300
39015	43102015	#N/A	1	10	0	235900
39015	43202015	#N/A	1	10	0	235900
39015	43302015	#N/A	1	10	0	235900
39015	43402015	#N/A	1	10	0	235900
39015	43502015	#N/A	1	0	0	235900
39015	43602015	#N/A	1	0	0	235900
39015	44102015	#N/A	1	10	0	297600
39015	44202015	#N/A	1	10	0	297600
39015	44302015	#N/A	1	10	0	297600
39015	44402015	#N/A	1	10	0	297600
39015	44502015	#N/A	1	0	0	297600
39015	44602015	#N/A	1	0	0	297600
39015	41103015	#N/A	1	10	0	209400
39015	41203015	#N/A	1	10	0	209400
39015	41303015	#N/A	1	10	0	209400
39015	41403015	#N/A	1	10	0	209400
39015	41503015	#N/A	1	0	0	209400
39015	41603015	#N/A	1	0	0	209400
39015	42103015	#N/A	1	10	0	218300
39015	42203015	#N/A	1	10	0	218300
39015	42303015	#N/A	1	10	0	218300
39015	42403015	#N/A	1	10	0	218300
39015	42503015	#N/A	1	0	0	218300
39015	42603015	#N/A	1	0	0	218300
39015	43103015	#N/A	1	10	0	235900
39015	43203015	#N/A	1	10	0	235900
39015	43303015	#N/A	1	10	0	235900
39015	43403015	#N/A	1	10	0	235900
39015	43503015	#N/A	1	0	0	235900
39015	43603015	#N/A	1	0	0	235900
39015	44103015	#N/A	1	10	0	297600
39015	44203015	#N/A	1	10	0	297600
39015	44303015	#N/A	1	10	0	297600
39015	44403015	#N/A	1	10	0	297600
39015	44503015	#N/A	1	0	0	297600
39015	44603015	#N/A	1	0	0	297600
39015	41104015	#N/A	1	10	0	209400
39015	41204015	#N/A	1	10	0	209400
39015	41304015	#N/A	1	10	0	209400
39015	41404015	#N/A	1	10	0	209400
39015	41504015	#N/A	1	0	0	209400
39015	41604015	#N/A	1	0	0	209400
39015	42104015	#N/A	1	10	0	218300
39015	42204015	#N/A	1	10	0	218300
39015	42304015	#N/A	1	10	0	218300
39015	42404015	#N/A	1	10	0	218300
39015	42504015	#N/A	1	0	0	218300
39015	42604015	#N/A	1	0	0	218300
39015	43104015	#N/A	1	10	0	235900
39015	43204015	#N/A	1	10	0	235900
39015	43304015	#N/A	1	10	0	235900
39015	43404015	#N/A	1	10	0	235900
39015	43504015	#N/A	1	0	0	235900
39015	43604015	#N/A	1	0	0	235900
39015	44104015	#N/A	1	10	0	297600
39015	44204015	#N/A	1	10	0	297600
39015	44304015	#N/A	1	10	0	297600
39015	44404015	#N/A	1	10	0	297600
39015	44504015	#N/A	1	0	0	297600
39015	44604015	#N/A	1	0	0	297600
39015	41105015	#N/A	1	10	0	209400
39015	41205015	#N/A	1	10	0	209400
39015	41305015	#N/A	1	10	0	209400
39015	41405015	#N/A	1	10	0	209400
39015	41505015	#N/A	1	0	0	209400
39015	41605015	#N/A	1	0	0	209400
39015	42105015	#N/A	1	10	0	218300
39015	42205015	#N/A	1	10	0	218300
39015	42305015	#N/A	1	10	0	218300
39015	42405015	#N/A	1	10	0	218300
39015	42505015	#N/A	1	0	0	218300
39015	42605015	#N/A	1	0	0	218300
39015	43105015	#N/A	1	10	0	235900
39015	43205015	#N/A	1	10	0	235900
39015	43305015	#N/A	1	10	0	235900
39015	43405015	#N/A	1	10	0	235900
39015	43505015	#N/A	1	0	0	235900
39015	43605015	#N/A	1	0	0	235900
39015	44105015	#N/A	1	10	0	297600
39015	44205015	#N/A	1	10	0	297600
39015	44305015	#N/A	1	10	0	297600
39015	44405015	#N/A	1	10	0	297600
39015	44505015	#N/A	1	0	0	297600
39015	44605015	#N/A	1	0	0	297600
39016	41006116	#N/A	1	10	0	234200
39016	42006116	#N/A	1	10	0	243000
39016	43006116	#N/A	1	10	0	260600
39016	44006116	#N/A	1	10	0	322400
39016	41006516	#N/A	1	10	0	234200
39016	42006516	#N/A	1	10	0	243000
39016	43006516	#N/A	1	10	0	260600
39016	44006516	#N/A	1	10	0	322400
39016	41102016	上古契约长衫	1	10	0	234200
39016	41202016	游离之心风衣	1	10	0	234200
39016	41302016	游龙斗魂皮甲	1	10	0	234200
39016	41402016	至尊闪耀法袍	1	10	0	234200
39016	41502016	圣光寓言外套	1	0	0	234200
39016	41602016	领域英豪皮甲	1	0	0	234200
39016	42102016	#N/A	1	10	0	243000
39016	42202016	#N/A	1	10	0	243000
39016	42302016	#N/A	1	10	0	243000
39016	42402016	#N/A	1	10	0	243000
39016	42502016	#N/A	1	0	0	243000
39016	42602016	#N/A	1	0	0	243000
39016	43102016	#N/A	1	10	0	260600
39016	43202016	#N/A	1	10	0	260600
39016	43302016	#N/A	1	10	0	260600
39016	43402016	#N/A	1	10	0	260600
39016	43502016	#N/A	1	0	0	260600
39016	43602016	#N/A	1	0	0	260600
39016	44102016	#N/A	1	10	0	322400
39016	44202016	#N/A	1	10	0	322400
39016	44302016	#N/A	1	10	0	322400
39016	44402016	#N/A	1	10	0	322400
39016	44502016	#N/A	1	0	0	322400
39016	44602016	#N/A	1	0	0	322400
39016	41103016	#N/A	1	10	0	234200
39016	41203016	#N/A	1	10	0	234200
39016	41303016	#N/A	1	10	0	234200
39016	41403016	#N/A	1	10	0	234200
39016	41503016	#N/A	1	0	0	234200
39016	41603016	#N/A	1	0	0	234200
39016	42103016	#N/A	1	10	0	243000
39016	42203016	#N/A	1	10	0	243000
39016	42303016	#N/A	1	10	0	243000
39016	42403016	#N/A	1	10	0	243000
39016	42503016	#N/A	1	0	0	243000
39016	42603016	#N/A	1	0	0	243000
39016	43103016	#N/A	1	10	0	260600
39016	43203016	#N/A	1	10	0	260600
39016	43303016	#N/A	1	10	0	260600
39016	43403016	#N/A	1	10	0	260600
39016	43503016	#N/A	1	0	0	260600
39016	43603016	#N/A	1	0	0	260600
39016	44103016	#N/A	1	10	0	322400
39016	44203016	#N/A	1	10	0	322400
39016	44303016	#N/A	1	10	0	322400
39016	44403016	#N/A	1	10	0	322400
39016	44503016	#N/A	1	0	0	322400
39016	44603016	#N/A	1	0	0	322400
39016	41104016	#N/A	1	10	0	234200
39016	41204016	#N/A	1	10	0	234200
39016	41304016	#N/A	1	10	0	234200
39016	41404016	#N/A	1	10	0	234200
39016	41504016	#N/A	1	0	0	234200
39016	41604016	#N/A	1	0	0	234200
39016	42104016	#N/A	1	10	0	243000
39016	42204016	#N/A	1	10	0	243000
39016	42304016	#N/A	1	10	0	243000
39016	42404016	#N/A	1	10	0	243000
39016	42504016	#N/A	1	0	0	243000
39016	42604016	#N/A	1	0	0	243000
39016	43104016	#N/A	1	10	0	260600
39016	43204016	#N/A	1	10	0	260600
39016	43304016	#N/A	1	10	0	260600
39016	43404016	#N/A	1	10	0	260600
39016	43504016	#N/A	1	0	0	260600
39016	43604016	#N/A	1	0	0	260600
39016	44104016	#N/A	1	10	0	322400
39016	44204016	#N/A	1	10	0	322400
39016	44304016	#N/A	1	10	0	322400
39016	44404016	#N/A	1	10	0	322400
39016	44504016	#N/A	1	0	0	322400
39016	44604016	#N/A	1	0	0	322400
39016	41105016	#N/A	1	10	0	234200
39016	41205016	#N/A	1	10	0	234200
39016	41305016	#N/A	1	10	0	234200
39016	41405016	#N/A	1	10	0	234200
39016	41505016	#N/A	1	0	0	234200
39016	41605016	#N/A	1	0	0	234200
39016	42105016	#N/A	1	10	0	243000
39016	42205016	#N/A	1	10	0	243000
39016	42305016	#N/A	1	10	0	243000
39016	42405016	#N/A	1	10	0	243000
39016	42505016	#N/A	1	0	0	243000
39016	42605016	#N/A	1	0	0	243000
39016	43105016	#N/A	1	10	0	260600
39016	43205016	#N/A	1	10	0	260600
39016	43305016	#N/A	1	10	0	260600
39016	43405016	#N/A	1	10	0	260600
39016	43505016	#N/A	1	0	0	260600
39016	43605016	#N/A	1	0	0	260600
39016	44105016	#N/A	1	10	0	322400
39016	44205016	#N/A	1	10	0	322400
39016	44305016	#N/A	1	10	0	322400
39016	44405016	#N/A	1	10	0	322400
39016	44505016	#N/A	1	0	0	322400
39016	44605016	#N/A	1	0	0	322400
39017	41006117	#N/A	1	10	0	261000
39017	42006117	#N/A	1	10	0	269800
39017	43006117	#N/A	1	10	0	287500
39017	44006117	#N/A	1	10	0	349200
39017	41006517	#N/A	1	10	0	261000
39017	42006517	#N/A	1	10	0	269800
39017	43006517	#N/A	1	10	0	287500
39017	44006517	#N/A	1	10	0	349200
39017	41102017	黑暗之刃长衫	1	10	0	261000
39017	41202017	机密突击队服	1	10	0	261000
39017	41302017	千年玄铁护胸	1	10	0	261000
39017	41402017	极空幻境长袍	1	10	0	261000
39017	41502017	魔神命格外套	1	0	0	261000
39017	41602017	绝望回忆皮甲	1	0	0	261000
39017	42102017	#N/A	1	10	0	269800
39017	42202017	#N/A	1	10	0	269800
39017	42302017	#N/A	1	10	0	269800
39017	42402017	#N/A	1	10	0	269800
39017	42502017	#N/A	1	0	0	269800
39017	42602017	#N/A	1	0	0	269800
39017	43102017	#N/A	1	10	0	287500
39017	43202017	#N/A	1	10	0	287500
39017	43302017	#N/A	1	10	0	287500
39017	43402017	#N/A	1	10	0	287500
39017	43502017	#N/A	1	0	0	287500
39017	43602017	#N/A	1	0	0	287500
39017	44102017	#N/A	1	10	0	349200
39017	44202017	#N/A	1	10	0	349200
39017	44302017	#N/A	1	10	0	349200
39017	44402017	#N/A	1	10	0	349200
39017	44502017	#N/A	1	0	0	349200
39017	44602017	#N/A	1	0	0	349200
39017	41103017	#N/A	1	10	0	261000
39017	41203017	#N/A	1	10	0	261000
39017	41303017	#N/A	1	10	0	261000
39017	41403017	#N/A	1	10	0	261000
39017	41503017	#N/A	1	0	0	261000
39017	41603017	#N/A	1	0	0	261000
39017	42103017	#N/A	1	10	0	269800
39017	42203017	#N/A	1	10	0	269800
39017	42303017	#N/A	1	10	0	269800
39017	42403017	#N/A	1	10	0	269800
39017	42503017	#N/A	1	0	0	269800
39017	42603017	#N/A	1	0	0	269800
39017	43103017	#N/A	1	10	0	287500
39017	43203017	#N/A	1	10	0	287500
39017	43303017	#N/A	1	10	0	287500
39017	43403017	#N/A	1	10	0	287500
39017	43503017	#N/A	1	0	0	287500
39017	43603017	#N/A	1	0	0	287500
39017	44103017	#N/A	1	10	0	349200
39017	44203017	#N/A	1	10	0	349200
39017	44303017	#N/A	1	10	0	349200
39017	44403017	#N/A	1	10	0	349200
39017	44503017	#N/A	1	0	0	349200
39017	44603017	#N/A	1	0	0	349200
39017	41104017	#N/A	1	10	0	261000
39017	41204017	#N/A	1	10	0	261000
39017	41304017	#N/A	1	10	0	261000
39017	41404017	#N/A	1	10	0	261000
39017	41504017	#N/A	1	0	0	261000
39017	41604017	#N/A	1	0	0	261000
39017	42104017	#N/A	1	10	0	269800
39017	42204017	#N/A	1	10	0	269800
39017	42304017	#N/A	1	10	0	269800
39017	42404017	#N/A	1	10	0	269800
39017	42504017	#N/A	1	0	0	269800
39017	42604017	#N/A	1	0	0	269800
39017	43104017	#N/A	1	10	0	287500
39017	43204017	#N/A	1	10	0	287500
39017	43304017	#N/A	1	10	0	287500
39017	43404017	#N/A	1	10	0	287500
39017	43504017	#N/A	1	0	0	287500
39017	43604017	#N/A	1	0	0	287500
39017	44104017	#N/A	1	10	0	349200
39017	44204017	#N/A	1	10	0	349200
39017	44304017	#N/A	1	10	0	349200
39017	44404017	#N/A	1	10	0	349200
39017	44504017	#N/A	1	0	0	349200
39017	44604017	#N/A	1	0	0	349200
39017	41105017	#N/A	1	10	0	261000
39017	41205017	#N/A	1	10	0	261000
39017	41305017	#N/A	1	10	0	261000
39017	41405017	#N/A	1	10	0	261000
39017	41505017	#N/A	1	0	0	261000
39017	41605017	#N/A	1	0	0	261000
39017	42105017	#N/A	1	10	0	269800
39017	42205017	#N/A	1	10	0	269800
39017	42305017	#N/A	1	10	0	269800
39017	42405017	#N/A	1	10	0	269800
39017	42505017	#N/A	1	0	0	269800
39017	42605017	#N/A	1	0	0	269800
39017	43105017	#N/A	1	10	0	287500
39017	43205017	#N/A	1	10	0	287500
39017	43305017	#N/A	1	10	0	287500
39017	43405017	#N/A	1	10	0	287500
39017	43505017	#N/A	1	0	0	287500
39017	43605017	#N/A	1	0	0	287500
39017	44105017	#N/A	1	10	0	349200
39017	44205017	#N/A	1	10	0	349200
39017	44305017	#N/A	1	10	0	349200
39017	44405017	#N/A	1	10	0	349200
39017	44505017	#N/A	1	0	0	349200
39017	44605017	#N/A	1	0	0	349200
39018	41006118	#N/A	1	10	0	290100
39018	42006118	#N/A	1	10	0	298900
39018	43006118	#N/A	1	10	0	316500
39018	44006118	#N/A	1	10	0	378300
39018	41006518	#N/A	1	10	0	290100
39018	42006518	#N/A	1	10	0	298900
39018	43006518	#N/A	1	10	0	316500
39018	44006518	#N/A	1	10	0	378300
39018	41102018	炎冥之灵上衣	1	10	0	290100
39018	41202018	爆裂子弹马甲	1	10	0	290100
39018	41302018	瞬息击杀胸甲	1	10	0	290100
39018	41402018	爱之海长袍	1	10	0	290100
39018	41502018	生命女神外套	1	0	0	290100
39018	41602018	灭魂诅咒皮甲	1	0	0	290100
39018	42102018	#N/A	1	10	0	298900
39018	42202018	#N/A	1	10	0	298900
39018	42302018	#N/A	1	10	0	298900
39018	42402018	#N/A	1	10	0	298900
39018	42502018	#N/A	1	0	0	298900
39018	42602018	#N/A	1	0	0	298900
39018	43102018	#N/A	1	10	0	316500
39018	43202018	#N/A	1	10	0	316500
39018	43302018	#N/A	1	10	0	316500
39018	43402018	#N/A	1	10	0	316500
39018	43502018	#N/A	1	0	0	316500
39018	43602018	#N/A	1	0	0	316500
39018	44102018	#N/A	1	10	0	378300
39018	44202018	#N/A	1	10	0	378300
39018	44302018	#N/A	1	10	0	378300
39018	44402018	#N/A	1	10	0	378300
39018	44502018	#N/A	1	0	0	378300
39018	44602018	#N/A	1	0	0	378300
39018	41103018	#N/A	1	10	0	290100
39018	41203018	#N/A	1	10	0	290100
39018	41303018	#N/A	1	10	0	290100
39018	41403018	#N/A	1	10	0	290100
39018	41503018	#N/A	1	0	0	290100
39018	41603018	#N/A	1	0	0	290100
39018	42103018	#N/A	1	10	0	298900
39018	42203018	#N/A	1	10	0	298900
39018	42303018	#N/A	1	10	0	298900
39018	42403018	#N/A	1	10	0	298900
39018	42503018	#N/A	1	0	0	298900
39018	42603018	#N/A	1	0	0	298900
39018	43103018	#N/A	1	10	0	316500
39018	43203018	#N/A	1	10	0	316500
39018	43303018	#N/A	1	10	0	316500
39018	43403018	#N/A	1	10	0	316500
39018	43503018	#N/A	1	0	0	316500
39018	43603018	#N/A	1	0	0	316500
39018	44103018	#N/A	1	10	0	378300
39018	44203018	#N/A	1	10	0	378300
39018	44303018	#N/A	1	10	0	378300
39018	44403018	#N/A	1	10	0	378300
39018	44503018	#N/A	1	0	0	378300
39018	44603018	#N/A	1	0	0	378300
39018	41104018	#N/A	1	10	0	290100
39018	41204018	#N/A	1	10	0	290100
39018	41304018	#N/A	1	10	0	290100
39018	41404018	#N/A	1	10	0	290100
39018	41504018	#N/A	1	0	0	290100
39018	41604018	#N/A	1	0	0	290100
39018	42104018	#N/A	1	10	0	298900
39018	42204018	#N/A	1	10	0	298900
39018	42304018	#N/A	1	10	0	298900
39018	42404018	#N/A	1	10	0	298900
39018	42504018	#N/A	1	0	0	298900
39018	42604018	#N/A	1	0	0	298900
39018	43104018	#N/A	1	10	0	316500
39018	43204018	#N/A	1	10	0	316500
39018	43304018	#N/A	1	10	0	316500
39018	43404018	#N/A	1	10	0	316500
39018	43504018	#N/A	1	0	0	316500
39018	43604018	#N/A	1	0	0	316500
39018	44104018	#N/A	1	10	0	378300
39018	44204018	#N/A	1	10	0	378300
39018	44304018	#N/A	1	10	0	378300
39018	44404018	#N/A	1	10	0	378300
39018	44504018	#N/A	1	0	0	378300
39018	44604018	#N/A	1	0	0	378300
39018	41105018	#N/A	1	10	0	290100
39018	41205018	#N/A	1	10	0	290100
39018	41305018	#N/A	1	10	0	290100
39018	41405018	#N/A	1	10	0	290100
39018	41505018	#N/A	1	0	0	290100
39018	41605018	#N/A	1	0	0	290100
39018	42105018	#N/A	1	10	0	298900
39018	42205018	#N/A	1	10	0	298900
39018	42305018	#N/A	1	10	0	298900
39018	42405018	#N/A	1	10	0	298900
39018	42505018	#N/A	1	0	0	298900
39018	42605018	#N/A	1	0	0	298900
39018	43105018	#N/A	1	10	0	316500
39018	43205018	#N/A	1	10	0	316500
39018	43305018	#N/A	1	10	0	316500
39018	43405018	#N/A	1	10	0	316500
39018	43505018	#N/A	1	0	0	316500
39018	43605018	#N/A	1	0	0	316500
39018	44105018	#N/A	1	10	0	378300
39018	44205018	#N/A	1	10	0	378300
39018	44305018	#N/A	1	10	0	378300
39018	44405018	#N/A	1	10	0	378300
39018	44505018	#N/A	1	0	0	378300
39018	44605018	#N/A	1	0	0	378300
39019	41006119	#N/A	1	10	0	321500
39019	42006119	#N/A	1	10	0	330400
39019	43006119	#N/A	1	10	0	348000
39019	44006119	#N/A	1	10	0	409700
39019	41006519	#N/A	1	10	0	321500
39019	42006519	#N/A	1	10	0	330400
39019	43006519	#N/A	1	10	0	348000
39019	44006519	#N/A	1	10	0	409700
39019	41102019	火之咆哮胸甲	1	10	0	321500
39019	41202019	潜行狙击皮衣	1	10	0	321500
39019	41302019	伏魔皮甲	1	10	0	321500
39019	41402019	无上荣光长袍	1	10	0	321500
39019	41502019	精灵之王外套	1	0	0	321500
39019	41602019	血之镇魂皮甲	1	0	0	321500
39019	42102019	#N/A	1	10	0	330400
39019	42202019	#N/A	1	10	0	330400
39019	42302019	#N/A	1	10	0	330400
39019	42402019	#N/A	1	10	0	330400
39019	42502019	#N/A	1	0	0	330400
39019	42602019	#N/A	1	0	0	330400
39019	43102019	#N/A	1	10	0	348000
39019	43202019	#N/A	1	10	0	348000
39019	43302019	#N/A	1	10	0	348000
39019	43402019	#N/A	1	10	0	348000
39019	43502019	#N/A	1	0	0	348000
39019	43602019	#N/A	1	0	0	348000
39019	44102019	#N/A	1	10	0	409700
39019	44202019	#N/A	1	10	0	409700
39019	44302019	#N/A	1	10	0	409700
39019	44402019	#N/A	1	10	0	409700
39019	44502019	#N/A	1	0	0	409700
39019	44602019	#N/A	1	0	0	409700
39019	41103019	#N/A	1	10	0	321500
39019	41203019	#N/A	1	10	0	321500
39019	41303019	#N/A	1	10	0	321500
39019	41403019	#N/A	1	10	0	321500
39019	41503019	#N/A	1	0	0	321500
39019	41603019	#N/A	1	0	0	321500
39019	42103019	#N/A	1	10	0	330400
39019	42203019	#N/A	1	10	0	330400
39019	42303019	#N/A	1	10	0	330400
39019	42403019	#N/A	1	10	0	330400
39019	42503019	#N/A	1	0	0	330400
39019	42603019	#N/A	1	0	0	330400
39019	43103019	#N/A	1	10	0	348000
39019	43203019	#N/A	1	10	0	348000
39019	43303019	#N/A	1	10	0	348000
39019	43403019	#N/A	1	10	0	348000
39019	43503019	#N/A	1	0	0	348000
39019	43603019	#N/A	1	0	0	348000
39019	44103019	#N/A	1	10	0	409700
39019	44203019	#N/A	1	10	0	409700
39019	44303019	#N/A	1	10	0	409700
39019	44403019	#N/A	1	10	0	409700
39019	44503019	#N/A	1	0	0	409700
39019	44603019	#N/A	1	0	0	409700
39019	41104019	#N/A	1	10	0	321500
39019	41204019	#N/A	1	10	0	321500
39019	41304019	#N/A	1	10	0	321500
39019	41404019	#N/A	1	10	0	321500
39019	41504019	#N/A	1	0	0	321500
39019	41604019	#N/A	1	0	0	321500
39019	42104019	#N/A	1	10	0	330400
39019	42204019	#N/A	1	10	0	330400
39019	42304019	#N/A	1	10	0	330400
39019	42404019	#N/A	1	10	0	330400
39019	42504019	#N/A	1	0	0	330400
39019	42604019	#N/A	1	0	0	330400
39019	43104019	#N/A	1	10	0	348000
39019	43204019	#N/A	1	10	0	348000
39019	43304019	#N/A	1	10	0	348000
