ID	文字内容
11390	春夏自由論壇
11391	纯一郎
11392	輳
11393	粗制吗啡
11394	鹺
11395	达赖
11396	達夫警衛兵
11397	打倒共产党
11398	打飛機
11399	大参考
11400	大參考
11401	大東亞
11402	大東亞共榮
11403	大紀元
11404	大紀元新聞網
11405	大紀園
11406	大家論壇
11407	大麻
11408	大麻树脂
11409	大麻油
11410	大史紀
11411	大史記
11412	大衛教
11413	大学骚乱
11414	大中國論壇
11415	大中華論壇
11416	大衆真人���事
11417	紿
11418	党中央
11419	党主席
11420	氹
11421	荡妇
11422	档案局
11423	盗窃犯
11424	盗窃犯
11425	道教
11426	德維爾
11427	糴
11428	覿
11429	地下教會
11430	帝国主义
11431	帝國主義
11432	帝顺
11433	缔顺
11434	蒂顺
11435	电监会
11436	钓鱼台
11437	釣魚島
11438	东北独立
11439	东升
11440	东突
11441	东突暴动和独立
11442	东突组���
11443	东亚病夫
11444	东亚病夫
11445	东正教
11446	東部地下水路
11447	東方紅時空
11448	東南西北論談
11449	東突獨立
11450	東土耳其斯坦
11451	東西南北論壇
11452	東院看守
11453	鬥士哈夫拉蘇
11454	鬥士霍克
11455	獨立臺灣會
11456	独立
11457	独立台湾会
11458	杜冷丁
11459	俄國 
11460	额尔德尼
11461	鮞
11462	二乙基酰胺发抡
11463	发抡功
11464	发伦
11465	发伦
11466	发伦功
11467	发轮
11468	发论
11469	发论公
11470	发论功
11471	發掄功
11472	發倫功
11473	發論公
11474	發論功
11475	法(轮)功
11476	法*轮*功
11477	法~倫
11478	法~淪
11479	法~綸
11480	法~輪
11481	法~論
11482	法爾卡
11483	法功
11484	法愣
11485	法掄功
11486	法仑
11487	法轮
11488	法轮大法
11489	法轮大法
11490	法轮大法
11491	法轮功
11492	法轮功
11493	法轮功
11494	法轮功
11495	法輪功
11496	法十輪十功
11497	法西斯
11498	法謫功
11499	法制办
11500	反党
11501	反封鎖
11502	反封鎖技術
11503	反腐敗論壇
11504	反革命
11505	反共
11506	反华
11507	反恐委员会
11508	反人類
11509	反日
11510	反社會
11511	反政府
11512	贩毒
11513	方勵之
11514	防衛指揮官
11515	費鴻泰
11516	費良勇
11517	廢墟守護者
11518	分隊長施蒂文
11519	分裂中国
11520	分裂祖国
11521	鱝
11522	封印的靈魂騎士
11523	風雨神州論壇
11524	豐饒的果實
11525	佛展千手法
11526	紱
11527	襆
11528	斧头镰刀
11529	阝月
11530	阝月
11531	冈村宁次
11532	冈村秀树
11533	港澳办
11534	高丽棒子
11535	高校暴乱
11536	高校群体事件
11537	高校骚乱
11538	高自联
11539	膏药旗
11540	格雷(關卡排名管理者)
11541	格魯(城鎮移動)
11542	公安
11543	公安部
11544	公安局
11545	共产党
11546	共产主义
11547	共産黨
11548	共党
11549	共黨
11550	共匪
11551	共狗
11552	共榮圈
11553	緱
11554	狗雜種
11555	覯
11556	轂
11557	鯝
11558	鴰
11559	詿
11560	观世音
11561	官逼民反
11562	官商勾结
11563	貫通兩極法
11564	廣聞
11565	嬀
11566	龜兒子
11567	劌
11568	滾那嗎瘟比
11569	鯀
11570	咼
11571	国安局
11572	国防部
11573	国防科工委
11574	国管局
11575	国际法院
11576	国家民委
11577	国家主席
11578	国家主要部委
11579	国民党
11580	国民党万岁
11581	国内动态清样
11582	國軍
11583	國賊
11584	海洛因
11585	海洋局
11586	頇
11587	韓正
11588	漢奸
11589	顥
11590	灝
11591	核工业基地
11592	核潜艇
11593	核武器
11594	黑白无常
11595	黑社会
11596	黑手党
11597	红卫兵
11598	洪傳
11599	洪兴
11600	洪興
11601	洪志
11602	黌
11603	鱟
11604	鸌
11605	花柳
11606	华盛顿
11607	華通時事論壇
11608	華語世界論壇
11609	華岳時事論壇
11610	懷特
11611	鍰
11612	皇軍
11613	黃禍
11614	黄色小电影
11615	回教
11616	回民暴动
11617	回民吃猪肉
11618	回族人吃猪肉
11619	噦
11620	繢
11621	昏药
11622	混 沌决
11623	混亂的圖騰
11624	鍃
11625	活動 
11626	火棒
11627	机叭
11628	鸡歪
11629	姬勝德
11630	基地组织
11631	基督
11632	基督教
11633	賫
11634	激情小电影
11635	積克館
11636	擊傷的圖騰
11637	鶏毛信文匯
11638	计牌软件
11639	计生委
11640	鱭
11641	賈廷安
11642	賈育台
11643	戔
11644	監視塔
11645	監視塔哨兵
11646	監視塔哨兵隊長
11647	鰹
11648	韉
11649	簡肇棟
11650	建國黨
11651	江Core
11652	江八點
11653	江羅
11654	江青
11655	江賊
11656	江猪
11657	僵賊
11658	疆独
11659	疆独
11660	降低命中的圖騰
11661	交通部
11662	狡猾的達夫
11663	矯健的馬努爾
11664	教養院
11665	教育部
11666	揭批書
11667	街头对抗
11668	届中央政治局委員
11669	金槍不倒 
11670	禁书
11671	经济社会理事会
11672	经社理事会
11673	荊棘護衛兵 
11674	莖候佳陰
11675	經文
11676	警匪一家
11677	敬国神社
11678	靖国神社
11679	静坐
11680	纠察员
11681	舊斗篷哨兵
11682	齟
11683	军国主义
11684	卡斯特罗
11685	凱爾本
11686	凱爾雷斯
11687	凱特切爾
11688	看中國
11689	闞
11690	柯賜海
11691	柯建銘
11692	科萊爾
11693	���磕墙
11694	可待因
11695	可卡叶
11696	可卡因
11697	緙
11698	空氣精靈
11699	空虛的伊坤
11700	空虛之地
11701	恐怖份子
11702	恐怖主义
11703	恐怖主義
11704	瞘
11705	嚳
11706	貺
11707	昆圖
11708	昆圖
11709	拉皮條
11710	蘭迪
11711	烂鸟
11712	劳+教+所
11713	劳动保障部
11714	劳拉
11715	勞動教養所
11716	老毛子
11717	鰳
11718	誄
11719	李大师
11720	李登辉
11721	李弘旨
11722	李红志
11723	李宏旨
11724	李宏志
11725	李洪寬
11726	李洪志
11727	李紅痔
11728	李祿
11729	李錄
11730	李月月鳥
11731	鱧
11732	躒
11733	轢
11734	连战
11735	連戰
11736	联合国
11737	联合国大会
11738	廉政大論壇
11739	奩
11740	聯總
11741	煉功
11742	粮食局
11743	两个中国
11744	两国论
11745	兩岸關係
11746	兩岸三地論壇
11747	兩會
11748	林业局
11749	躪
11750	六.四
11751	六。四
11752	六?四
11753	六合彩
11754	六四
11755	六-四
11756	六四事件
11757	六四运动
11758	六四真相
11759	鷚
11760	盧卡
11761	鋝
11762	掄功
11763	轮盘赌
11764	倫功
11765	輪大
11766	輪功
11767	論壇管理員
11768	腡
11769	羅福助
11770	洛克菲爾特
11771	濼
11772	麻���枪
11773	麻醉钢枪
11774	麻醉药
11775	麻醉乙醚
11776	马加爵
11777	马克思
11778	马卖马屁
11779	瑪麗亞
11780	吗啡碱
11781	吗啡片
11782	买财富
11783	买卖枪支
11784	麦角酸
11785	卖.国
11786	卖ID
11787	卖QQ
11788	卖逼
11789	卖财富
11790	卖党求荣
11791	卖国求荣
11792	卖号  
11793	卖软件
11794	勱
11795	梅花网
11796	美国佬
11797	美国之音
11798	美國參考
11799	美國之音
11800	美利坚
11801	蒙尘药
11802	蒙獨
11803	蒙古達子
11804	蒙古鞑子
11805	梦遗
11806	迷歼药
11807	禰
11808	密宗
11809	綿恒
11810	綿恒
11811	民国
11812	民國
11813	民航局
11814	民进党
11815	民進黨
11816	民聯
11817	民运
11818	民政部
11819	民主
11820	民主潮
11821	民主党
11822	民主墻
11823	緡
11824	黽
11825	鰵
11826	明慧网
11827	摩门教
11828	茉莉花
11829	茉莉花革命
11830	默克尔
11831	木子論壇
11832	穆斯林
11833	纳粹
11834	納粹
11835	南大自由論壇
11836	南蛮
11837	南蛮子
11838	南蠻子
11839	鬧事
11840	尼奧夫
11841	倪育賢
11842	鯢
11843	你說我說論壇
11844	鸟Gm
11845	鸟gM
11846	鸟gm
11847	牛头马面
11848	农业部
11849	奴隸魔族士兵
11850	儺
11851	諾姆
11852	拍肩神药
11853	轡
11854	皮條客
11855	羆
11856	諞
11857	苹果日报
11858	潑婦 
11859	仆街
11860	骑你
11861	骑他
11862	齊墨
11863	齊墨
11864	齊諾
11865	齊諾
11866	起义
11867	气象局
11868	磧
11869	僉
11870	鈐
11871	膁
11872	槧
11873	枪决女犯
11874	枪决现场
11875	枪支弹药
11876	錆
11877	强硬发言
11878	繰
11879	喬石
11880	譙
11881	窃听器
11882	窃听器材
11883	篋
11884	亲民党
11885	親美
11886	親民黨
11887	唚
11888	青天白日
11889	輕舟快訊
11890	檾
11891	詘
11892	闃
11893	棬
11894	全国人大
11895	全國兩會
11896	瘸腿帮
11897	瘸腿幫
11898	愨
11899	讓你操
11900	热比娅
11901	热那亚
11902	熱比婭
11903	熱站政論網
11904	人代会
11905	人民报
11906	人民報
11907	人民大会堂
11908	人民大會堂
11909	人民广场
11910	人民內情真相
11911	人民日报
11912	人民银行
11913	人民之聲論壇
11914	人權
11915	人体炸弹
11916	日本RING
11917	日本帝國
11918	日軍
11919	日內瓦金融
11920	顬
11921	塞你爸
11922	塞你公
11923	三K黨
11924	三个呆婊
11925	三个代婊
11926	三級片
11927	三民���义
11928	三陪女
11929	三去车仑
11930	三去車侖工力
11931	三唑仑
11932	毿
11933	糝
11934	山口組
11935	删 号
11936	删号
11937	商务部
11938	上訪
11939	上海幫
11940	上海孤兒院
11941	社科院
11942	射了還說要
11943	灄
11944	身份生成器
11945	詵
11946	神经病
11947	神通加持法
11948	諗
11949	生命分流的圖騰
11950	生鸦片
11951	澠
11952	圣女峰
11953	圣战
11954	聖射手
11955	聖戰
11956	濕了還說不要
11957	濕了還說要
11958	鯴
11959	釃
11960	十年动乱石进
11961	石拳戰鬥兵
11962	時代論壇
11963	史萊姆
11964	驶你爸
11965	驶你公
11966	世界维吾尔大会
11967	示威
11968	貰
11969	售ID
11970	售软件
11971	攄
11972	雙十節
11973	氵去車侖工力
11974	氵去車侖工力?
11975	水利部
11976	稅力
11977	司法部
11978	私/服
11979	私?服
11980	私服
11981	私-服
11982	私—服
11983	斯诺登
11984	死全家
11985	四川獨
11986	四人帮
11987	四人幫
11988	塔利班
11989	塔內
11990	塔烏
11991	鰨
11992	闥
11993	台办
11994	台独
11995	台独分子
11996	台独万岁
11997	台联
11998	台湾党
11999	台湾岛国
12000	台湾独立
12001	台湾共产党
12002	台湾共和国
12003	台湾狗
12004	台湾国
12005	台湾民国
12006	臺盟
12007	臺灣獨
12008	臺灣共産黨
12009	臺灣狗
12010	臺灣建國運動組織
12011	臺灣青年獨立聯盟
12012	臺灣政論區
12013	臺灣自由聯盟
12014	鮐
12015	太子党
12016	天安门事件
12017	天安門
12018	天安門錄影帶
12019	天安門事件
12020	天安門屠殺
12021	天安門一代
12022	天主教
12023	跳大神
12024	統獨
12025	統戰
12026	投毒杀人
12027	透视软件
12028	摶
12029	鼉
12030	籜
12031	膃
12032	外　挂
12033	外/挂
12034	外_挂
12035	外挂
12036	外-挂
12037	外—挂
12038	外汇局
12039	外交部
12040	外交與方略
12041	外专局
12042	萬里
12043	萬維讀者論壇
12044	王丹
12045	王昊
12046	王洪文
12047	网管
12048	網禪
12049	網特
12050	威而钢
12051	威而柔
12052	伟哥
12053	猥褻
12054	卫生部
12055	温馨
12056	溫逼
12057	溫比
12058	文化部
12059	文物局
12060	倭寇
12061	沃尔开西
12062	无界浏览器
12063	無界瀏覽器
12064	午夜
12065	西藏314事件
12066	西藏獨
12067	西藏独立
12068	西藏分裂
12069	西藏国
12070	吸收的圖騰
12071	吸血獸
12072	希特���
12073	希望之声
12074	洗脑班
12075	洗腦 
12076	鮮族
12077	蜆
12078	現金
12079	獻祭的圖騰
12080	乡巴佬
12081	小参考
12082	小參考
12083	小靈通
12084	新觀察論壇
12085	新華通論壇
12086	新疆7.5事件
12087	新疆獨
12088	新疆独立
12089	新疆分裂
12090	新疆国
12091	新生網
12092	新闻出版署
12093	新闻出版总署
12094	新聞出版總署
12095	新闻出版广电总局
12096	兴奋剂
12097	性無能
12098	虛無的飽食者
12099	学运
12100	學潮
12101	學聯
12102	學運
12103	學自聯
12104	血腥图片
12105	鸦片
12106	鸦片液
12107	鸦片渣
12108	烟草局
12109	閹狗
12110	央視內部晚會
12111	姚文元
12112	搖頭丸
12113	摇头丸
12114	摇头玩
12115	耶和华
12116	耶苏
12117	耶穌
12118	野鶏
12119	一党专政
12120	一贯道
12121	一陀糞
12122	一中一台
12123	伊斯兰
12124	伊斯蘭
12125	伊斯蘭亞格林尼斯
12126	异見人士
12127	异型叛軍
12128	异議人士
12129	抑制剂
12130	意志不堅的圖騰
12131	淫
12132	隱者之路
12133	英雄纪念碑
12134	鷹眼派氏族
12135	硬直圖騰
12136	铀
12137	游蕩的僵尸
12138	游行
12139	原子弹
12140	圓滿
12141	緣圈圈
12142	遠志明
12143	杂种
12144	扎卡维
12145	扎卡维是英雄
12146	赵紫阳
12147	侦探设备
12148	真理教
12149	真善忍
12150	真主安拉
12151	镇压
12152	鎮壓
12153	正義黨論壇
12154	政变
12155	政府
12156	政權
12157	政治反对派
12158	政治反對派
12159	政治犯
12160	支那
12161	指點江山論壇
12162	中俄邊界
12163	中共
12164	中国恐怖组织
12165	中国之春
12166	中國復興論壇
12167	中國共産黨
12168	中國孤兒院
12169	中國論壇
12170	中國社會進步黨
12171	中國社會論壇
12172	中國威脅論
12173	中國問題論壇
12174	中國移動通信
12175	中國真實內容
12176	中國之春
12177	中華大地
12178	中華講清
12179	中華民國
12180	中華人民實話實說
12181	中華人民正邪
12182	中華時事
12183	中華養生益智功
12184	中華真實報道
12185	中南海
12186	中央電視臺
12187	鐘山風雨論壇
12188	周守訓 
12189	碡 
12190	朱鳳芝
12191	朱立倫
12192	主攻指揮官
12193	主席
12194	主義
12195	专政
12196	专制
12197	專政
12198	專制
12199	转法轮
12200	轉化
12201	資本主義
12202	子女任职名单
12203	自焚
12204	自民黨
12205	自由民主论坛
12206	自由民主論壇
12207	自制手枪
12208	自治机关
12209	宗教
12210	总局
12211	总理
12212	總理
12213	鯫 
12214	尖阁列岛
12215	钓鱼岛
12216	全能神教
12217	宪政
12218	㈡
12219	K粉
12220	交媾
12221	乱伦
12222	小姐兼职
12223	???逼
12224	??囊
12225	??死你
12226	3P
12227	8仙
12228	Bitch
12229	bt
12230	c a o
12231	CAO
12232	cao
12233	FUCK
12234	Fuck
12235	J8
12236	JB
12237	jb
12238	JB
12239	jb
12240	jb
12241	JB
12242	kao
12243	K他命
12244	ML
12245	NMD
12246	NND
12247	NPC
12248	sb
12249	shit
12250	SHIT
12251	SM
12252	SUCK
12253	Suck
12254	T.M.D
12255	TMD
12256	tmd
12257	tnnd
12258	保钓
12259	暴乱
12260	暴徒
12261	贝肉
12262	苯比
12263	笨屄
12264	笨逼
12265	笨蛋
12266	屄毛
12267	逼毛
12268	屄
12269	逼你老母
12270	逼你老母
12271	逼样
12272	比毛
12273	变态
12274	婊子
12275	婊子養的
12276	冰毒
12277	波霸
12278	博讯
12279	不爽不要錢
12280	藏独
12281	操gm
12282	操Gm
12283	操gM
12284	操GM
12285	操XX
12286	操逼
12287	操比
12288	操蛋
12289	操她
12290	操她妈
12291	操
12292	操那嗎逼
12293	操那嗎比
12294	操尼
12295	操你
12296	操你妈
12297	操你妈屄
12298	操你媽
12299	操你爺爺
12300	操他
12301	草的你妈
12302	草妈
12303	草你
12304	草你妈
12305	草你媽
12306	草拟妈
12307	草擬媽
12308	插gM
12309	插Gm
12310	插gm
12311	插GM
12312	插那嗎B
12313	插妳
12314	插你
12315	插你妈
12316	插你媽
12317	插你爺爺
12318	成人电影
12319	成人片
12320	吃屎
12321	赤匪
12322	抽插
12323	抽你丫的
12324	臭化西
12325	臭机
