道具组id	道具类型	道具id	道具名称	道具数量	道具权重
404045	1	45303008	武圣头盔	1	19
404045	1	45403008	魔法学者帽子	1	19
404045	1	45104008	龙跃战靴	1	19
404045	1	45204008	力敏靴子	1	19
404045	1	45304008	武圣短靴	1	19
404045	1	45404008	魔法学者短靴	1	19
404045	1	45105008	龙跃长裤	1	19
404045	1	45205008	力敏长裤	1	19
404045	1	45305008	武圣长裤	1	19
404045	1	45405008	魔法学者短裤	1	19
404048	1	45102009	一剑倾城胸甲	1	19
404048	1	45202009	血之阵地皮衣	1	19
404048	1	45302009	惩戒反击上衣	1	19
404048	1	45402009	守护者狼皮袍	1	19
404048	1	45103009	龙跃头盔	1	19
404048	1	45203009	突袭者轻盔	1	19
404048	1	45303009	极致武圣头盔	1	19
404048	1	45403009	古灵精怪帽子	1	19
404048	1	45104009	黑暗君主短靴	1	19
404048	1	45204009	天界之靴	1	19
404048	1	45304009	极致武圣短靴	1	19
404048	1	45404009	惩戒者长靴	1	19
404048	1	45105009	黑暗君主长裤	1	19
404048	1	45205009	天界长裤	1	19
404048	1	45305009	极致武圣长裤	1	19
404048	1	45405009	惩戒者长裤	1	19
404049	1	45102009	一剑倾城胸甲	1	19
404049	1	45202009	血之阵地皮衣	1	19
404049	1	45302009	惩戒反击上衣	1	19
404049	1	45402009	守护者狼皮袍	1	19
404049	1	45103009	龙跃头盔	1	19
404049	1	45203009	突袭者轻盔	1	19
404049	1	45303009	极致武圣头盔	1	19
404049	1	45403009	古灵精怪帽子	1	19
404049	1	45104009	黑暗君主短靴	1	19
404049	1	45204009	天界之靴	1	19
404049	1	45304009	极致武圣短靴	1	19
404049	1	45404009	惩戒者长靴	1	19
404049	1	45105009	黑暗君主长裤	1	19
404049	1	45205009	天界长裤	1	19
404049	1	45305009	极致武圣长裤	1	19
404049	1	45405009	惩戒者长裤	1	19
404050	1	45102009	一剑倾城胸甲	1	19
404050	1	45202009	血之阵地皮衣	1	19
404050	1	45302009	惩戒反击上衣	1	19
404050	1	45402009	守护者狼皮袍	1	19
404050	1	45103009	龙跃头盔	1	19
404050	1	45203009	突袭者轻盔	1	19
404050	1	45303009	极致武圣头盔	1	19
404050	1	45403009	古灵精怪帽子	1	19
404050	1	45104009	黑暗君主短靴	1	19
404050	1	45204009	天界之靴	1	19
404050	1	45304009	极致武圣短靴	1	19
404050	1	45404009	惩戒者长靴	1	19
404050	1	45105009	黑暗君主长裤	1	19
404050	1	45205009	天界长裤	1	19
404050	1	45305009	极致武圣长裤	1	19
404050	1	45405009	惩戒者长裤	1	19
404053	1	45102010	剑影掠燕短衫	1	19
404053	1	45202010	璀璨辉煌风衣	1	19
404053	1	45302010	潮涌念气长袍	1	19
404053	1	45402010	雪山圣灵长袍	1	19
404053	1	45103010	虚空头盔	1	19
404053	1	45203010	暴龙轻盔	1	19
404053	1	45303010	地下搏击头盔	1	19
404053	1	45403010	战灵头盔	1	19
404053	1	45104010	天帝长靴	1	19
404053	1	45204010	射杀者靴子	1	19
404053	1	45304010	地下搏击头盔	1	19
404053	1	45404010	苍穹之泪长靴	1	19
404053	1	45105010	天帝长裤	1	19
404053	1	45205010	射杀者长裤	1	19
404053	1	45305010	地下搏击长裤	1	19
404053	1	45405010	魔法导师长裤	1	19
404054	1	45102010	剑影掠燕短衫	1	19
404054	1	45202010	璀璨辉煌风衣	1	19
404054	1	45302010	潮涌念气长袍	1	19
404054	1	45402010	雪山圣灵长袍	1	19
404054	1	45103010	虚空头盔	1	19
404054	1	45203010	暴龙轻盔	1	19
404054	1	45303010	地下搏击头盔	1	19
404054	1	45403010	战灵头盔	1	19
404054	1	45104010	天帝长靴	1	19
404054	1	45204010	射杀者靴子	1	19
404054	1	45304010	地下搏击头盔	1	19
404054	1	45404010	苍穹之泪长靴	1	19
404054	1	45105010	天帝长裤	1	19
404054	1	45205010	射杀者长裤	1	19
404054	1	45305010	地下搏击长裤	1	19
404054	1	45405010	魔法导师长裤	1	19
404055	1	45102010	剑影掠燕短衫	1	19
404055	1	45202010	璀璨辉煌风衣	1	19
404055	1	45302010	潮涌念气长袍	1	19
404055	1	45402010	雪山圣灵长袍	1	19
404055	1	45103010	虚空头盔	1	19
404055	1	45203010	暴龙轻盔	1	19
404055	1	45303010	地下搏击头盔	1	19
404055	1	45403010	战灵头盔	1	19
404055	1	45104010	天帝长靴	1	19
404055	1	45204010	射杀者靴子	1	19
404055	1	45304010	地下搏击头盔	1	19
404055	1	45404010	苍穹之泪长靴	1	19
404055	1	45105010	天帝长裤	1	19
404055	1	45205010	射杀者长裤	1	19
404055	1	45305010	地下搏击长裤	1	19
404055	1	45405010	魔法导师长裤	1	19
404058	1	45102011	流云惊月长衫	1	19
404058	1	45202011	暗纹莽皮马甲	1	19
404058	1	45302011	暴动者布衫	1	19
404058	1	45402011	魔动天流胸甲	1	19
404058	1	45103011	剑心碎尘头盔	1	19
404058	1	45203011	家族遗产帽子	1	19
404058	1	45303011	暗影邪灵头盔	1	19
404058	1	45403011	暗语头盔	1	19
404058	1	45104011	星辰泯灭长靴	1	19
404058	1	45204011	猩红长靴	1	19
404058	1	45304011	贤者皮靴	1	19
404058	1	45404011	冰冷微笑长靴	1	19
404058	1	45105011	织炎长裤	1	19
404058	1	45205011	逐风者长裤	1	19
404058	1	45305011	贤者长裤	1	19
404058	1	45405011	生命收割长裤	1	19
404059	1	45102011	流云惊月长衫	1	19
404059	1	45202011	暗纹莽皮马甲	1	19
404059	1	45302011	暴动者布衫	1	19
404059	1	45402011	魔动天流胸甲	1	19
404059	1	45103011	剑心碎尘头盔	1	19
404059	1	45203011	家族遗产帽子	1	19
404059	1	45303011	暗影邪灵头盔	1	19
404059	1	45403011	暗语头盔	1	19
404059	1	45104011	星辰泯灭长靴	1	19
404059	1	45204011	猩红长靴	1	19
404059	1	45304011	贤者皮靴	1	19
404059	1	45404011	冰冷微笑长靴	1	19
404059	1	45105011	织炎长裤	1	19
404059	1	45205011	逐风者长裤	1	19
404059	1	45305011	贤者长裤	1	19
404059	1	45405011	生命收割长裤	1	19
404060	1	45102011	流云惊月长衫	1	19
404060	1	45202011	暗纹莽皮马甲	1	19
404060	1	45302011	暴动者布衫	1	19
404060	1	45402011	魔动天流胸甲	1	19
404060	1	45103011	剑心碎尘头盔	1	19
404060	1	45203011	家族遗产帽子	1	19
404060	1	45303011	暗影邪灵头盔	1	19
404060	1	45403011	暗语头盔	1	19
404060	1	45104011	星辰泯灭长靴	1	19
404060	1	45204011	猩红长靴	1	19
404060	1	45304011	贤者皮靴	1	19
404060	1	45404011	冰冷微笑长靴	1	19
404060	1	45105011	织炎长裤	1	19
404060	1	45205011	逐风者长裤	1	19
404060	1	45305011	贤者长裤	1	19
404060	1	45405011	生命收割长裤	1	19
404063	1	45102012	天火流心胸甲	1	19
404063	1	45202012	终结者风衣	1	19
404063	1	45302012	貂皮轻裘	1	19
404063	1	45402012	林地之王长袍	1	19
404063	1	45103012	苍狼逐雪头盔	1	19
404063	1	45203012	裂空子弹轻盔	1	19
404063	1	45303012	极术奥义头盔	1	19
404063	1	45403012	清音头盔	1	19
404063	1	45104012	顶天撼地皮靴	1	19
404063	1	45204012	狩猎者长靴	1	19
404063	1	45304012	王者霸权短靴	1	19
404063	1	45404012	秘籍加持长靴	1	19
404063	1	45105012	寒冰蛛丝长裤	1	19
404063	1	45205012	雷霆之怒长裤	1	19
404063	1	45305012	囚徒长裤	1	19
404063	1	45405012	四季元素长裤	1	19
404064	1	45102012	天火流心胸甲	1	19
404064	1	45202012	终结者风衣	1	19
404064	1	45302012	貂皮轻裘	1	19
404064	1	45402012	林地之王长袍	1	19
404064	1	45103012	苍狼逐雪头盔	1	19
404064	1	45203012	裂空子弹轻盔	1	19
404064	1	45303012	极术奥义头盔	1	19
404064	1	45403012	清音头盔	1	19
404064	1	45104012	顶天撼地皮靴	1	19
404064	1	45204012	狩猎者长靴	1	19
404064	1	45304012	王者霸权短靴	1	19
404064	1	45404012	秘籍加持长靴	1	19
404064	1	45105012	寒冰蛛丝长裤	1	19
404064	1	45205012	雷霆之怒长裤	1	19
404064	1	45305012	囚徒长裤	1	19
404064	1	45405012	四季元素长裤	1	19
404065	1	45102012	天火流心胸甲	1	19
404065	1	45202012	终结者风衣	1	19
404065	1	45302012	貂皮轻裘	1	19
404065	1	45402012	林地之王长袍	1	19
404065	1	45103012	苍狼逐雪头盔	1	19
404065	1	45203012	裂空子弹轻盔	1	19
404065	1	45303012	极术奥义头盔	1	19
404065	1	45403012	清音头盔	1	19
404065	1	45104012	顶天撼地皮靴	1	19
404065	1	45204012	狩猎者长靴	1	19
404065	1	45304012	王者霸权短靴	1	19
404065	1	45404012	秘籍加持长靴	1	19
404065	1	45105012	寒冰蛛丝长裤	1	19
404065	1	45205012	雷霆之怒长裤	1	19
404065	1	45305012	囚徒长裤	1	19
404065	1	45405012	四季元素长裤	1	19
404068	1	45102013	红莲天舞胸甲	1	19
404068	1	45202013	流浪者长衫	1	19
404068	1	45302013	斗者专用皮甲	1	19
404068	1	45402013	远征女神法袍	1	19
404068	1	45103013	剑气断海头盔	1	19
404068	1	45203013	天界流浪帽子	1	19
404068	1	45303013	雷神之怒头盔	1	19
404068	1	45403013	契约者头盔	1	19
404068	1	45104013	地狱之岩短靴	1	19
404068	1	45204013	枪手之星皮靴	1	19
404068	1	45304013	英雄无双皮靴	1	19
404068	1	45404013	狩猎女神长靴	1	19
404068	1	45105013	金线狼皮长裤	1	19
404068	1	45205013	吞噬者长裤	1	19
404068	1	45305013	黑色怒火长裤	1	19
404068	1	45405013	暮光信徒长裤	1	19
404069	1	45102013	红莲天舞胸甲	1	19
404069	1	45202013	流浪者长衫	1	19
404069	1	45302013	斗者专用皮甲	1	19
404069	1	45402013	远征女神法袍	1	19
404069	1	45103013	剑气断海头盔	1	19
404069	1	45203013	天界流浪帽子	1	19
404069	1	45303013	雷神之怒头盔	1	19
404069	1	45403013	契约者头盔	1	19
404069	1	45104013	地狱之岩短靴	1	19
404069	1	45204013	枪手之星皮靴	1	19
404069	1	45304013	英雄无双皮靴	1	19
404069	1	45404013	狩猎女神长靴	1	19
404069	1	45105013	金线狼皮长裤	1	19
404069	1	45205013	吞噬者长裤	1	19
404069	1	45305013	黑色怒火长裤	1	19
404069	1	45405013	暮光信徒长裤	1	19
404070	1	45102013	红莲天舞胸甲	1	19
404070	1	45202013	流浪者长衫	1	19
404070	1	45302013	斗者专用皮甲	1	19
404070	1	45402013	远征女神法袍	1	19
404070	1	45103013	剑气断海头盔	1	19
404070	1	45203013	天界流浪帽子	1	19
404070	1	45303013	雷神之怒头盔	1	19
404070	1	45403013	契约者头盔	1	19
404070	1	45104013	地狱之岩短靴	1	19
404070	1	45204013	枪手之星皮靴	1	19
404070	1	45304013	英雄无双皮靴	1	19
404070	1	45404013	狩猎女神长靴	1	19
404070	1	45105013	金线狼皮长裤	1	19
404070	1	45205013	吞噬者长裤	1	19
404070	1	45305013	黑色怒火长裤	1	19
404070	1	45405013	暮光信徒长裤	1	19
404073	1	45102014	血影狂魂胸甲	1	19
404073	1	45202014	寒冰炫纹风衣	1	19
404073	1	45302014	落日银光护甲	1	19
404073	1	45402014	火焰双翼法袍	1	19
404073	1	45103014	寒冰落雷头盔	1	19
404073	1	45203014	雷克斯帽子	1	19
404073	1	45303014	钢铁之林头盔	1	19
404073	1	45403014	星宿头盔	1	19
404073	1	45104014	破坏使者长靴	1	19
404073	1	45204014	雷霆炮击长靴	1	19
404073	1	45304014	绝世武圣皮靴	1	19
404073	1	45404014	遗珠之魂长靴	1	19
404073	1	45105014	武尊之血长裤	1	19
404073	1	45205014	群星之变长裤	1	19
404073	1	45305014	混乱暴风长裤	1	19
404073	1	45405014	神圣勋章长裤	1	19
404074	1	45102014	血影狂魂胸甲	1	19
404074	1	45202014	寒冰炫纹风衣	1	19
404074	1	45302014	落日银光护甲	1	19
404074	1	45402014	火焰双翼法袍	1	19
404074	1	45103014	寒冰落雷头盔	1	19
404074	1	45203014	雷克斯帽子	1	19
404074	1	45303014	钢铁之林头盔	1	19
404074	1	45403014	星宿头盔	1	19
404074	1	45104014	破坏使者长靴	1	19
404074	1	45204014	雷霆炮击长靴	1	19
404074	1	45304014	绝世武圣皮靴	1	19
404074	1	45404014	遗珠之魂长靴	1	19
404074	1	45105014	武尊之血长裤	1	19
404074	1	45205014	群星之变长裤	1	19
404074	1	45305014	混乱暴风长裤	1	19
404074	1	45405014	神圣勋章长裤	1	19
404075	1	45102014	血影狂魂胸甲	1	19
404075	1	45202014	寒冰炫纹风衣	1	19
404075	1	45302014	落日银光护甲	1	19
404075	1	45402014	火焰双翼法袍	1	19
404075	1	45103014	寒冰落雷头盔	1	19
404075	1	45203014	雷克斯帽子	1	19
404075	1	45303014	钢铁之林头盔	1	19
404075	1	45403014	星宿头盔	1	19
404075	1	45104014	破坏使者长靴	1	19
404075	1	45204014	雷霆炮击长靴	1	19
404075	1	45304014	绝世武圣皮靴	1	19
404075	1	45404014	遗珠之魂长靴	1	19
404075	1	45105014	武尊之血长裤	1	19
404075	1	45205014	群星之变长裤	1	19
404075	1	45305014	混乱暴风长裤	1	19
404075	1	45405014	神圣勋章长裤	1	19
404078	1	45102015	地狱灼魂胸甲	1	19
404078	1	45202015	绝境先锋马甲	1	19
404078	1	45302015	圣灵斗者金甲	1	19
404078	1	45402015	天域长袍	1	19
404078	1	45103015	飞燕追影头盔	1	19
404078	1	45203015	巴特雷帽子	1	19
404078	1	45303015	霸王钢牙头盔	1	19
404078	1	45403015	圣灵元素头盔	1	19
404078	1	45104015	愤怒精灵皮靴	1	19
404078	1	45204015	穿云皮靴	1	19
404078	1	45304015	毒龙蚀心长靴	1	19
404078	1	45404015	爱之花长靴	1	19
404078	1	45105015	雨落断尘长裤	1	19
404078	1	45205015	悲哀猎人长裤	1	19
404078	1	45305015	深渊者长裤	1	19
404078	1	45405015	赤色月蚀长裤	1	19
404079	1	45102015	地狱灼魂胸甲	1	19
404079	1	45202015	绝境先锋马甲	1	19
404079	1	45302015	圣灵斗者金甲	1	19
404079	1	45402015	天域长袍	1	19
404079	1	45103015	飞燕追影头盔	1	19
404079	1	45203015	巴特雷帽子	1	19
404079	1	45303015	霸王钢牙头盔	1	19
404079	1	45403015	圣灵元素头盔	1	19
404079	1	45104015	愤怒精灵皮靴	1	19
404079	1	45204015	穿云皮靴	1	19
404079	1	45304015	毒龙蚀心长靴	1	19
404079	1	45404015	爱之花长靴	1	19
404079	1	45105015	雨落断尘长裤	1	19
404079	1	45205015	悲哀猎人长裤	1	19
404079	1	45305015	深渊者长裤	1	19
404079	1	45405015	赤色月蚀长裤	1	19
404080	1	45102015	地狱灼魂胸甲	1	19
404080	1	45202015	绝境先锋马甲	1	19
404080	1	45302015	圣灵斗者金甲	1	19
404080	1	45402015	天域长袍	1	19
404080	1	45103015	飞燕追影头盔	1	19
404080	1	45203015	巴特雷帽子	1	19
404080	1	45303015	霸王钢牙头盔	1	19
404080	1	45403015	圣灵元素头盔	1	19
404080	1	45104015	愤怒精灵皮靴	1	19
404080	1	45204015	穿云皮靴	1	19
404080	1	45304015	毒龙蚀心长靴	1	19
404080	1	45404015	爱之花长靴	1	19
404080	1	45105015	雨落断尘长裤	1	19
404080	1	45205015	悲哀猎人长裤	1	19
404080	1	45305015	深渊者长裤	1	19
404080	1	45405015	赤色月蚀长裤	1	19
404083	1	45102016	上古契约长衫	1	19
404083	1	45202016	游离之心风衣	1	19
404083	1	45302016	游龙斗魂皮甲	1	19
404083	1	45402016	至尊闪耀法袍	1	19
404083	1	45103016	疾风月光头盔	1	19
404083	1	45203016	机械达人轻盔	1	19
404083	1	45303016	拳皇遗产头盔	1	19
404083	1	45403016	圣灵救赎头盔	1	19
404083	1	45104016	厄运长靴	1	19
404083	1	45204016	玄铁玫瑰靴子	1	19
404083	1	45304016	黑暗蟒皮长靴	1	19
404083	1	45404016	冰火之歌长靴	1	19
404083	1	45105016	驭剑者长裤	1	19
404083	1	45205016	涉猎传说长裤	1	19
404083	1	45305016	血祭龙鳞长裤	1	19
404083	1	45405016	魔法起源长裤	1	19
404084	1	45102016	上古契约长衫	1	19
404084	1	45202016	游离之心风衣	1	19
404084	1	45302016	游龙斗魂皮甲	1	19
404084	1	45402016	至尊闪耀法袍	1	19
404084	1	45103016	疾风月光头盔	1	19
404084	1	45203016	机械达人轻盔	1	19
404084	1	45303016	拳皇遗产头盔	1	19
404084	1	45403016	圣灵救赎头盔	1	19
404084	1	45104016	厄运长靴	1	19
404084	1	45204016	玄铁玫瑰靴子	1	19
404084	1	45304016	黑暗蟒皮长靴	1	19
404084	1	45404016	冰火之歌长靴	1	19
404084	1	45105016	驭剑者长裤	1	19
404084	1	45205016	涉猎传说长裤	1	19
404084	1	45305016	血祭龙鳞长裤	1	19
404084	1	45405016	魔法起源长裤	1	19
404085	1	45102016	上古契约长衫	1	19
404085	1	45202016	游离之心风衣	1	19
404085	1	45302016	游龙斗魂皮甲	1	19
404085	1	45402016	至尊闪耀法袍	1	19
404085	1	45103016	疾风月光头盔	1	19
404085	1	45203016	机械达人轻盔	1	19
404085	1	45303016	拳皇遗产头盔	1	19
404085	1	45403016	圣灵救赎头盔	1	19
404085	1	45104016	厄运长靴	1	19
404085	1	45204016	玄铁玫瑰靴子	1	19
404085	1	45304016	黑暗蟒皮长靴	1	19
404085	1	45404016	冰火之歌长靴	1	19
404085	1	45105016	驭剑者长裤	1	19
404085	1	45205016	涉猎传说长裤	1	19
404085	1	45305016	血祭龙鳞长裤	1	19
404085	1	45405016	魔法起源长裤	1	19
404088	1	45102017	黑暗之刃长衫	1	19
404088	1	45202017	机密突击队服	1	19
404088	1	45302017	千年玄铁护胸	1	19
404088	1	45402017	极空幻境长袍	1	19
404088	1	45103017	剑灵反噬头盔	1	19
404088	1	45203017	裂空之啸轻盔	1	19
404088	1	45303017	真圣武者头盔	1	19
404088	1	45403017	玄月精灵头盔	1	19
404088	1	45104017	潜龙在野长靴	1	19
404088	1	45204017	战斗女神长靴	1	19
404088	1	45304017	暗黑巨蜥皮靴	1	19
404088	1	45404017	水泽女神长靴	1	19
404088	1	45105017	血战英灵长裤	1	19
404088	1	45205017	暮星龙王长裤	1	19
404088	1	45305017	梦境之殇长裤	1	19
404088	1	45405017	古代遗迹护腿	1	19
404089	1	45102017	黑暗之刃长衫	1	19
404089	1	45202017	机密突击队服	1	19
404089	1	45302017	千年玄铁护胸	1	19
404089	1	45402017	极空幻境长袍	1	19
404089	1	45103017	剑灵反噬头盔	1	19
404089	1	45203017	裂空之啸轻盔	1	19
404089	1	45303017	真圣武者头盔	1	19
404089	1	45403017	玄月精灵头盔	1	19
404089	1	45104017	潜龙在野长靴	1	19
404089	1	45204017	战斗女神长靴	1	19
404089	1	45304017	暗黑巨蜥皮靴	1	19
404089	1	45404017	水泽女神长靴	1	19
404089	1	45105017	血战英灵长裤	1	19
404089	1	45205017	暮星龙王长裤	1	19
404089	1	45305017	梦境之殇长裤	1	19
404089	1	45405017	古代遗迹护腿	1	19
404090	1	45102017	黑暗之刃长衫	1	19
404090	1	45202017	机密突击队服	1	19
404090	1	45302017	千年玄铁护胸	1	19
404090	1	45402017	极空幻境长袍	1	19
404090	1	45103017	剑灵反噬头盔	1	19
404090	1	45203017	裂空之啸轻盔	1	19
404090	1	45303017	真圣武者头盔	1	19
404090	1	45403017	玄月精灵头盔	1	19
404090	1	45104017	潜龙在野长靴	1	19
404090	1	45204017	战斗女神长靴	1	19
404090	1	45304017	暗黑巨蜥皮靴	1	19
404090	1	45404017	水泽女神长靴	1	19
404090	1	45105017	血战英灵长裤	1	19
404090	1	45205017	暮星龙王长裤	1	19
404090	1	45305017	梦境之殇长裤	1	19
404090	1	45405017	古代遗迹护腿	1	19
404093	1	45102018	炎冥之灵上衣	1	19
404093	1	45202018	爆裂子弹马甲	1	19
404093	1	45302018	瞬息击杀胸甲	1	19
404093	1	45402018	爱之海长袍	1	19
404093	1	45103018	无双剑神头盔	1	19
404093	1	45203018	落日幻影帽子	1	19
404093	1	45303018	天地雄魂头盔	1	19
404093	1	45403018	生命之树藤盔	1	19
404093	1	45104018	冽风长剑皮靴	1	19
404093	1	45204018	机械元首长靴	1	19
404093	1	45304018	弑魂之灵长靴	1	19
404093	1	45404018	梦幻山谷长靴	1	19
404093	1	45105018	鬼影狂刀长裤	1	19
404093	1	45205018	上古守护长裤	1	19
404093	1	45305018	武圣怜悯长裤	1	19
404093	1	45405018	魔能无双护腿	1	19
404094	1	45102018	炎冥之灵上衣	1	19
404094	1	45202018	爆裂子弹马甲	1	19
404094	1	45302018	瞬息击杀胸甲	1	19
404094	1	45402018	爱之海长袍	1	19
404094	1	45103018	无双剑神头盔	1	19
404094	1	45203018	落日幻影帽子	1	19
404094	1	45303018	天地雄魂头盔	1	19
404094	1	45403018	生命之树藤盔	1	19
404094	1	45104018	冽风长剑皮靴	1	19
404094	1	45204018	机械元首长靴	1	19
404094	1	45304018	弑魂之灵长靴	1	19
404094	1	45404018	梦幻山谷长靴	1	19
404094	1	45105018	鬼影狂刀长裤	1	19
404094	1	45205018	上古守护长裤	1	19
404094	1	45305018	武圣怜悯长裤	1	19
404094	1	45405018	魔能无双护腿	1	19
404095	1	45102018	炎冥之灵上衣	1	19
404095	1	45202018	爆裂子弹马甲	1	19
404095	1	45302018	瞬息击杀胸甲	1	19
404095	1	45402018	爱之海长袍	1	19
404095	1	45103018	无双剑神头盔	1	19
404095	1	45203018	落日幻影帽子	1	19
404095	1	45303018	天地雄魂头盔	1	19
404095	1	45403018	生命之树藤盔	1	19
404095	1	45104018	冽风长剑皮靴	1	19
404095	1	45204018	机械元首长靴	1	19
404095	1	45304018	弑魂之灵长靴	1	19
404095	1	45404018	梦幻山谷长靴	1	19
404095	1	45105018	鬼影狂刀长裤	1	19
404095	1	45205018	上古守护长裤	1	19
404095	1	45305018	武圣怜悯长裤	1	19
404095	1	45405018	魔能无双护腿	1	19
